locale	font_size	font_source_path	font_source_sha256	codepoint	character	unicode_name	glyph_advance_px	glyph_width_px_if_available	result
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+03BC	μ	GREEK SMALL LETTER MU	8	7	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4E0A	上	CJK UNIFIED IDEOGRAPH-4E0A	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4E2A	个	CJK UNIFIED IDEOGRAPH-4E2A	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4E2D	中	CJK UNIFIED IDEOGRAPH-4E2D	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4E8E	于	CJK UNIFIED IDEOGRAPH-4E8E	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4EAE	亮	CJK UNIFIED IDEOGRAPH-4EAE	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4EF6	件	CJK UNIFIED IDEOGRAPH-4EF6	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4EFD	份	CJK UNIFIED IDEOGRAPH-4EFD	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4F20	传	CJK UNIFIED IDEOGRAPH-4F20	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4F4E	低	CJK UNIFIED IDEOGRAPH-4F4E	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4F7F	使	CJK UNIFIED IDEOGRAPH-4F7F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4FDD	保	CJK UNIFIED IDEOGRAPH-4FDD	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+4FE1	信	CJK UNIFIED IDEOGRAPH-4FE1	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+503C	值	CJK UNIFIED IDEOGRAPH-503C	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5165	入	CJK UNIFIED IDEOGRAPH-5165	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5173	关	CJK UNIFIED IDEOGRAPH-5173	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+51C6	准	CJK UNIFIED IDEOGRAPH-51C6	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+51FA	出	CJK UNIFIED IDEOGRAPH-51FA	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+51FB	击	CJK UNIFIED IDEOGRAPH-51FB	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5206	分	CJK UNIFIED IDEOGRAPH-5206	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5220	删	CJK UNIFIED IDEOGRAPH-5220	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5230	到	CJK UNIFIED IDEOGRAPH-5230	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5236	制	CJK UNIFIED IDEOGRAPH-5236	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5237	刷	CJK UNIFIED IDEOGRAPH-5237	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+524D	前	CJK UNIFIED IDEOGRAPH-524D	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+529F	功	CJK UNIFIED IDEOGRAPH-529F	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+52A8	动	CJK UNIFIED IDEOGRAPH-52A8	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5347	升	CJK UNIFIED IDEOGRAPH-5347	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5355	单	CJK UNIFIED IDEOGRAPH-5355	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+538B	压	CJK UNIFIED IDEOGRAPH-538B	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+53CD	反	CJK UNIFIED IDEOGRAPH-53CD	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+53D1	发	CJK UNIFIED IDEOGRAPH-53D1	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+53E3	口	CJK UNIFIED IDEOGRAPH-53E3	16	13	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+53EA	只	CJK UNIFIED IDEOGRAPH-53EA	16	13	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5411	向	CJK UNIFIED IDEOGRAPH-5411	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5426	否	CJK UNIFIED IDEOGRAPH-5426	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+542F	启	CJK UNIFIED IDEOGRAPH-542F	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5668	器	CJK UNIFIED IDEOGRAPH-5668	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+56DE	回	CJK UNIFIED IDEOGRAPH-56DE	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+56FA	固	CJK UNIFIED IDEOGRAPH-56FA	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5728	在	CJK UNIFIED IDEOGRAPH-5728	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5747	均	CJK UNIFIED IDEOGRAPH-5747	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+578B	型	CJK UNIFIED IDEOGRAPH-578B	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+57DF	域	CJK UNIFIED IDEOGRAPH-57DF	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5907	备	CJK UNIFIED IDEOGRAPH-5907	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+597D	好	CJK UNIFIED IDEOGRAPH-597D	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5B58	存	CJK UNIFIED IDEOGRAPH-5B58	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5B8C	完	CJK UNIFIED IDEOGRAPH-5B8C	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5BB9	容	CJK UNIFIED IDEOGRAPH-5BB9	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5C40	局	CJK UNIFIED IDEOGRAPH-5C40	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5C4F	屏	CJK UNIFIED IDEOGRAPH-5C4F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5CF0	峰	CJK UNIFIED IDEOGRAPH-5CF0	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5DF2	已	CJK UNIFIED IDEOGRAPH-5DF2	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5E38	常	CJK UNIFIED IDEOGRAPH-5E38	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5E73	平	CJK UNIFIED IDEOGRAPH-5E73	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5E76	并	CJK UNIFIED IDEOGRAPH-5E76	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5EA6	度	CJK UNIFIED IDEOGRAPH-5EA6	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F00	开	CJK UNIFIED IDEOGRAPH-5F00	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F0F	式	CJK UNIFIED IDEOGRAPH-5F0F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F39	弹	CJK UNIFIED IDEOGRAPH-5F39	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F55	录	CJK UNIFIED IDEOGRAPH-5F55	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F62	形	CJK UNIFIED IDEOGRAPH-5F62	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+5F85	待	CJK UNIFIED IDEOGRAPH-5F85	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+603B	总	CJK UNIFIED IDEOGRAPH-603B	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+606F	息	CJK UNIFIED IDEOGRAPH-606F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6210	成	CJK UNIFIED IDEOGRAPH-6210	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+624B	手	CJK UNIFIED IDEOGRAPH-624B	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6253	打	CJK UNIFIED IDEOGRAPH-6253	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+63A5	接	CJK UNIFIED IDEOGRAPH-63A5	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+63A7	控	CJK UNIFIED IDEOGRAPH-63A7	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+63D0	提	CJK UNIFIED IDEOGRAPH-63D0	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6539	改	CJK UNIFIED IDEOGRAPH-6539	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6587	文	CJK UNIFIED IDEOGRAPH-6587	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+65B0	新	CJK UNIFIED IDEOGRAPH-65B0	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+65B9	方	CJK UNIFIED IDEOGRAPH-65B9	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+65E0	无	CJK UNIFIED IDEOGRAPH-65E0	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+65E5	日	CJK UNIFIED IDEOGRAPH-65E5	16	10	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+65F6	时	CJK UNIFIED IDEOGRAPH-65F6	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+662F	是	CJK UNIFIED IDEOGRAPH-662F	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+663E	显	CJK UNIFIED IDEOGRAPH-663E	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+66F4	更	CJK UNIFIED IDEOGRAPH-66F4	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6700	最	CJK UNIFIED IDEOGRAPH-6700	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6709	有	CJK UNIFIED IDEOGRAPH-6709	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+672C	本	CJK UNIFIED IDEOGRAPH-672C	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6821	校	CJK UNIFIED IDEOGRAPH-6821	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6A21	模	CJK UNIFIED IDEOGRAPH-6A21	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6B63	正	CJK UNIFIED IDEOGRAPH-6B63	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6CA1	没	CJK UNIFIED IDEOGRAPH-6CA1	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6CE2	波	CJK UNIFIED IDEOGRAPH-6CE2	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6D41	流	CJK UNIFIED IDEOGRAPH-6D41	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6D4F	浏	CJK UNIFIED IDEOGRAPH-6D4F	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+6E90	源	CJK UNIFIED IDEOGRAPH-6E90	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+70B9	点	CJK UNIFIED IDEOGRAPH-70B9	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+70ED	热	CJK UNIFIED IDEOGRAPH-70ED	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7248	版	CJK UNIFIED IDEOGRAPH-7248	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7387	率	CJK UNIFIED IDEOGRAPH-7387	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7528	用	CJK UNIFIED IDEOGRAPH-7528	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7535	电	CJK UNIFIED IDEOGRAPH-7535	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+753B	画	CJK UNIFIED IDEOGRAPH-753B	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7684	的	CJK UNIFIED IDEOGRAPH-7684	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+76D1	监	CJK UNIFIED IDEOGRAPH-76D1	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+76D8	盘	CJK UNIFIED IDEOGRAPH-76D8	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7801	码	CJK UNIFIED IDEOGRAPH-7801	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+793A	示	CJK UNIFIED IDEOGRAPH-793A	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7A0B	程	CJK UNIFIED IDEOGRAPH-7A0B	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7B49	等	CJK UNIFIED IDEOGRAPH-7B49	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7C7B	类	CJK UNIFIED IDEOGRAPH-7C7B	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7CFB	系	CJK UNIFIED IDEOGRAPH-7CFB	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EA7	级	CJK UNIFIED IDEOGRAPH-7EA7	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EBF	线	CJK UNIFIED IDEOGRAPH-7EBF	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EDC	络	CJK UNIFIED IDEOGRAPH-7EDC	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EDF	统	CJK UNIFIED IDEOGRAPH-7EDF	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EE7	继	CJK UNIFIED IDEOGRAPH-7EE7	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7EED	续	CJK UNIFIED IDEOGRAPH-7EED	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7F16	编	CJK UNIFIED IDEOGRAPH-7F16	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7F51	网	CJK UNIFIED IDEOGRAPH-7F51	16	14	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+7F6E	置	CJK UNIFIED IDEOGRAPH-7F6E	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+80FD	能	CJK UNIFIED IDEOGRAPH-80FD	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8111	脑	CJK UNIFIED IDEOGRAPH-8111	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+82F1	英	CJK UNIFIED IDEOGRAPH-82F1	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8702	蜂	CJK UNIFIED IDEOGRAPH-8702	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+884C	行	CJK UNIFIED IDEOGRAPH-884C	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+8981	要	CJK UNIFIED IDEOGRAPH-8981	16	16	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+89C6	视	CJK UNIFIED IDEOGRAPH-89C6	16	15	PRESENT
cn	16	app/assets/fonts/efontCN_16_subset.cpp	6cf90d7a295914ffb0457c04d19e9fd61ca25382ded113a72322f8c586926ea3	U+89C8	览	CJK UNIFIED IDEOGRAPH-89C8	16	15	PRESENT
